"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"1408","Pdlim3",3.55817819828448e-40,-5.8373118824171,0.013,0.375,4.45441333933956e-38,"Pdlim3"
"1409","Nfam1",1.86690535338723e-17,-5.83948104076189,0.01,0.208,1.28983786372938e-15,"Nfam1"
"1410","Lrrtm4",6.19326331607281e-17,-5.84460071808124,0.003,0.125,4.23891251357563e-15,"Lrrtm4"
"1411","1700003E16Rik",0.000686558212069979,-5.84613109733434,0.003,0.042,0.00876723464009502,"1700003E16Rik"
"1412","Tmem119",2.05112534021952e-08,-5.85885680304277,0.001,0.042,6.22004821080648e-07,"Tmem119"
"1413","C78334",1.81028109076424e-12,-5.86355833297547,0.005,0.125,8.41751972584885e-11,"C78334"
"1414","Prss45",0.000116253657757932,-5.86564411533627,0.002,0.042,0.00195047803571642,"Prss45"
"1415","Banf2",2.05112534021952e-08,-5.87603453480652,0.001,0.042,6.22004821080648e-07,"Banf2"
"1416","Cnbd1",3.48065667336343e-05,-5.87740247103003,0.007,0.083,0.000670804977562555,"Cnbd1"
"1417","4921525O09Rik",2.05112534021952e-08,-5.88322680835435,0.001,0.042,6.22004821080648e-07,"4921525O09Rik"
"1418","Slc4a1",2.05112534021952e-08,-5.89243461006024,0.001,0.042,6.22004821080648e-07,"Slc4a1"
"1419","Gm29325",6.26154926458664e-06,-5.90371296481884,0.001,0.042,0.00014206861776962,"Gm29325"
"1420","Gm16050",2.05112534021952e-08,-5.91301389497133,0.001,0.042,6.22004821080648e-07,"Gm16050"
"1421","Cfh",0.000686558212069979,-5.92242470573364,0.003,0.042,0.00876723464009502,"Cfh"
"1422","Rhox2a",2.05112534021952e-08,-5.92475462663225,0.001,0.042,6.22004821080648e-07,"Rhox2a"
"1423","Padi1",6.26154926458664e-06,-5.9270310935574,0.001,0.042,0.00014206861776962,"Padi1"
"1424","Gm28151",0.000116253657757932,-5.9327893030971,0.002,0.042,0.00195047803571642,"Gm28151"
"1425","4930535G08Rik",0.000116253657757932,-5.93646195000547,0.002,0.042,0.00195047803571642,"4930535G08Rik"
"1426","Cldn16",2.05112534021952e-08,-5.93700040315349,0.001,0.042,6.22004821080648e-07,"Cldn16"
"1427","Gm47136",2.05112534021952e-08,-5.93721736609611,0.001,0.042,6.22004821080648e-07,"Gm47136"
"1428","Slc22a3",2.05112534021952e-08,-5.93802799288376,0.001,0.042,6.22004821080648e-07,"Slc22a3"
"1429","Gm15155",0.00227721203634932,-5.93903503146265,0.003,0.042,0.0237228482904755,"Gm15155"
"1430","Gm47439",0.000686558212069979,-5.94072138044974,0.003,0.042,0.00876723464009502,"Gm47439"
"1431","9330121J05Rik",2.05112534021952e-08,-5.94617372687234,0.001,0.042,6.22004821080648e-07,"9330121J05Rik"
"1432","Gm14661",1.63241725397438e-10,-5.95656282266796,0.003,0.083,6.87069411464449e-09,"Gm14661"
"1433","Gm49662",2.05112534021952e-08,-5.95771306863924,0.001,0.042,6.22004821080648e-07,"Gm49662"
"1434","Trim34b",0.000116253657757932,-5.96023758094909,0.002,0.042,0.00195047803571642,"Trim34b"
"1435","Mcidas",6.26154926458664e-06,-5.96718669003135,0.001,0.042,0.00014206861776962,"Mcidas"
"1436","Gm49710",2.05112534021952e-08,-5.97672809092577,0.001,0.042,6.22004821080648e-07,"Gm49710"
"1437","Gm14261",4.06316554074125e-15,-5.99391288035424,0.004,0.125,1.98377285584124e-13,"Gm14261"
"1438","2610528A11Rik",2.05112534021952e-08,-5.99451265863078,0.001,0.042,6.22004821080648e-07,"2610528A11Rik"
"1439","5330416C01Rik",2.05112534021952e-08,-6.00498735324124,0.001,0.042,6.22004821080648e-07,"5330416C01Rik"
"1440","Gm48084",6.26154926458664e-06,-6.00609267591719,0.001,0.042,0.00014206861776962,"Gm48084"
"1441","Gm6410",2.05112534021952e-08,-6.00764997333059,0.001,0.042,6.22004821080648e-07,"Gm6410"
"1442","Gm35019",6.26154926458664e-06,-6.01548940128331,0.001,0.042,0.00014206861776962,"Gm35019"
"1443","Gm44174",2.05112534021952e-08,-6.02136218603805,0.001,0.042,6.22004821080648e-07,"Gm44174"
"1444","Wnt2b",0.000686558212069979,-6.02269666020038,0.003,0.042,0.00876723464009502,"Wnt2b"
"1445","Gm46563",0.000116253657757932,-6.0255414659922,0.002,0.042,0.00195047803571642,"Gm46563"
"1446","Kcnj11",1.96625917401972e-08,-6.03922280907705,0.001,0.042,6.22004821080648e-07,"Kcnj11"
"1447","Abcg3",1.65855520543121e-12,-6.04554019595875,0.002,0.083,7.73657901081241e-11,"Abcg3"
"1448","Gm37662",1.96625917401972e-08,-6.04646405729264,0.001,0.042,6.22004821080648e-07,"Gm37662"
"1449","Foxa1",1.54454321428971e-10,-6.04900323603473,0.003,0.083,6.54794413593414e-09,"Foxa1"
"1450","Pdc",1.96625917401972e-08,-6.05596133448475,0.001,0.042,6.22004821080648e-07,"Pdc"
"1451","Gm11184",1.96625917401972e-08,-6.05810439044967,0.001,0.042,6.22004821080648e-07,"Gm11184"
"1452","Togaram2",1.96625917401972e-08,-6.06268292103048,0.001,0.042,6.22004821080648e-07,"Togaram2"
"1453","1700041M19Rik",1.96625917401972e-08,-6.06468743012389,0.001,0.042,6.22004821080648e-07,"1700041M19Rik"
"1454","Chdh",1.96625917401972e-08,-6.07955341898473,0.001,0.042,6.22004821080648e-07,"Chdh"
"1455","Gm8232",1.96625917401972e-08,-6.07970135974831,0.001,0.042,6.22004821080648e-07,"Gm8232"
"1456","Gm13483",1.10461584571637e-13,-6.0802896902286,0.004,0.125,5.30469124334679e-12,"Gm13483"
"1457","Gm37864",1.96625917401972e-08,-6.08782673922186,0.001,0.042,6.22004821080648e-07,"Gm37864"
"1458","Gm37381",1.96625917401972e-08,-6.1073317866923,0.001,0.042,6.22004821080648e-07,"Gm37381"
"1459","Tacr3",1.96625917401972e-08,-6.11290649249226,0.001,0.042,6.22004821080648e-07,"Tacr3"
"1460","BC028471",1.96625917401972e-08,-6.12173475870605,0.001,0.042,6.22004821080648e-07,"BC028471"
"1461","Olfm3",1.96625917401972e-08,-6.12373981878009,0.001,0.042,6.22004821080648e-07,"Olfm3"
"1462","Tdpoz3",1.96625917401972e-08,-6.12416144206787,0.001,0.042,6.22004821080648e-07,"Tdpoz3"
"1463","Gm11487",1.96625917401972e-08,-6.1279782067281,0.001,0.042,6.22004821080648e-07,"Gm11487"
"1464","Cd200r1",6.26154926458664e-06,-6.13198005968283,0.001,0.042,0.00014206861776962,"Cd200r1"
"1465","Scamp1",2.05720387713273e-12,-6.14138587032406,0.099,0.5,9.50532024869497e-11,"Scamp1"
"1466","5033426E14Rik",1.50235691521497e-10,-6.14314329403647,0.003,0.083,6.39680864452143e-09,"5033426E14Rik"
"1467","Gm6980",1.96625917401972e-08,-6.15606124832074,0.001,0.042,6.22004821080648e-07,"Gm6980"
"1468","Klhl4",1.96625917401972e-08,-6.15971348882332,0.001,0.042,6.22004821080648e-07,"Klhl4"
"1469","Stk33",6.26154926458664e-06,-6.15979731172388,0.001,0.042,0.00014206861776962,"Stk33"
"1470","Prnd",1.96625917401972e-08,-6.17341995878741,0.001,0.042,6.22004821080648e-07,"Prnd"
"1471","AC106834.1",0.000686558212069979,-6.17809686555509,0.003,0.042,0.00876723464009502,"AC106834.1"
"1472","Gm16161",1.96625917401972e-08,-6.18044618560229,0.001,0.042,6.22004821080648e-07,"Gm16161"
"1473","Trim43a",1.65855520543121e-12,-6.18924959504228,0.002,0.083,7.73657901081241e-11,"Trim43a"
"1474","Gm20647",1.96625917401972e-08,-6.19643074224868,0.001,0.042,6.22004821080648e-07,"Gm20647"
"1475","Gm9970",6.26154926458664e-06,-6.20240748504508,0.001,0.042,0.00014206861776962,"Gm9970"
"1476","Gm34829",1.96625917401972e-08,-6.20531752642419,0.001,0.042,6.22004821080648e-07,"Gm34829"
"1477","Otol1",2.58863078576756e-20,-6.20978664275559,0.001,0.083,1.85861152544792e-18,"Otol1"
"1478","Cep112it",1.96625917401972e-08,-6.21271492488802,0.001,0.042,6.22004821080648e-07,"Cep112it"
"1479","Gm4681",2.58863078576756e-20,-6.21786518626123,0.001,0.083,1.85861152544792e-18,"Gm4681"
"1480","Gm20546",1.96625917401972e-08,-6.22680731735318,0.001,0.042,6.22004821080648e-07,"Gm20546"
"1481","Gm12714",1.68845960814974e-33,-6.22831175061985,0.002,0.167,1.93209905316947e-31,"Gm12714"
"1482","Gm46392",1.02830966568876e-19,-6.22844515829608,0.005,0.167,7.27616022866823e-18,"Gm46392"
"1483","Gm29266",3.88956808905658e-09,-6.25689356797758,0.003,0.083,1.48360686980239e-07,"Gm29266"
"1484","1700030N03Rik",9.77609049634169e-34,-6.27772343413813,0.009,0.292,1.14552317999933e-31,"1700030N03Rik"
"1485","Tas1r2",1.96625917401972e-08,-6.2806327801318,0.001,0.042,6.22004821080648e-07,"Tas1r2"
"1486","Gm26739",6.26154926458664e-06,-6.28766700345343,0.001,0.042,0.00014206861776962,"Gm26739"
"1487","Mr1",1.96625917401972e-08,-6.30495100509209,0.001,0.042,6.22004821080648e-07,"Mr1"
"1488","Mylk2",1.96625917401972e-08,-6.30754717754514,0.001,0.042,6.22004821080648e-07,"Mylk2"
"1489","Gm48721",1.89035970858197e-15,-6.31568743376465,0.001,0.083,9.29130827234902e-14,"Gm48721"
"1490","6430553K19Rik",1.96625917401972e-08,-6.31706494190609,0.001,0.042,6.22004821080648e-07,"6430553K19Rik"
"1491","4930579F01Rik",1.83842151379444e-22,-6.32488616462481,0.002,0.125,1.463443473508e-20,"4930579F01Rik"
"1492","Olfr279",6.26154926458664e-06,-6.32683967429683,0.001,0.042,0.00014206861776962,"Olfr279"
"1493","Msx3",1.81304077315564e-15,-6.33059548075252,0.001,0.083,9.00190108624092e-14,"Msx3"
"1494","4732414G09Rik",1.96625917401972e-08,-6.3416965497591,0.001,0.042,6.22004821080648e-07,"4732414G09Rik"
"1495","Fhl5",7.81323586842976e-16,-6.34461361535646,0,0.042,3.94622295741002e-14,"Fhl5"
"1496","Fthl17f",2.41153191061083e-19,-6.3844257989966,0.003,0.125,1.69003387056061e-17,"Fthl17f"
"1497","Gm34973",1.96625917401972e-08,-6.39375415899847,0.001,0.042,6.22004821080648e-07,"Gm34973"
"1498","Trim60",1.96625917401972e-08,-6.39726078650821,0.001,0.042,6.22004821080648e-07,"Trim60"
"1499","1500035N22Rik",7.81323586842976e-16,-6.39930133612561,0,0.042,3.94622295741002e-14,"1500035N22Rik"
"1500","Gm47710",7.81323586842976e-16,-6.39930133612561,0,0.042,3.94622295741002e-14,"Gm47710"
"1501","Cntnap1",7.81323586842976e-16,-6.39930133612561,0,0.042,3.94622295741002e-14,"Cntnap1"
"1502","Gm17552",7.81323586842976e-16,-6.39930133612561,0,0.042,3.94622295741002e-14,"Gm17552"
"1503","Dmrtc1b",1.96625917401972e-08,-6.4003662967433,0.001,0.042,6.22004821080648e-07,"Dmrtc1b"
"1504","Gm28874",1.81304077315564e-15,-6.40038120546091,0.001,0.083,9.00190108624092e-14,"Gm28874"
"1505","Olfr31",1.96625917401972e-08,-6.41118759449385,0.001,0.042,6.22004821080648e-07,"Olfr31"
"1506","Vstm2b",1.60420160818379e-12,-6.41605560981087,0.002,0.083,7.53100671636794e-11,"Vstm2b"
"1507","Duxf3",7.60865667978763e-47,-6.41802377846989,0.001,0.167,1.11443994388849e-44,"Duxf3"
"1508","Sytl2",1.81304077315564e-15,-6.41979173990648,0.001,0.083,9.00190108624092e-14,"Sytl2"
"1509","Gm47013",1.96625917401972e-08,-6.4332098669913,0.001,0.042,6.22004821080648e-07,"Gm47013"
"1510","Arhgef26",8.67059671132e-23,-6.43464764187294,0.034,0.417,6.93979399074886e-21,"Arhgef26"
"1511","Gm47357",1.96625917401972e-08,-6.44615668805499,0.001,0.042,6.22004821080648e-07,"Gm47357"
"1512","4930419G24Rik",7.81323586842976e-16,-6.45095301014249,0,0.042,3.94622295741002e-14,"4930419G24Rik"
"1513","Tnfaip8l3",7.81323586842976e-16,-6.45095301014249,0,0.042,3.94622295741002e-14,"Tnfaip8l3"
"1514","Olfr1431",7.81323586842976e-16,-6.45095301014249,0,0.042,3.94622295741002e-14,"Olfr1431"
"1515","Pramef17",7.81323586842976e-16,-6.45313170517437,0,0.042,3.94622295741002e-14,"Pramef17"
"1516","AW046200",7.81323586842976e-16,-6.45313170517437,0,0.042,3.94622295741002e-14,"AW046200"
"1517","Gm16538",7.81323586842976e-16,-6.45313170517437,0,0.042,3.94622295741002e-14,"Gm16538"
"1518","Spry3",1.96625917401972e-08,-6.45315553447437,0.001,0.042,6.22004821080648e-07,"Spry3"
"1519","Gm11232",1.96625917401972e-08,-6.45638991686186,0.001,0.042,6.22004821080648e-07,"Gm11232"
"1520","Adra1b",1.89035970858197e-15,-6.45680346907871,0.001,0.083,9.29130827234902e-14,"Adra1b"
"1521","Drd3",2.4481552302514e-20,-6.45888147233619,0.001,0.083,1.77515493353922e-18,"Drd3"
"1522","Lrmda",3.76174349782416e-12,-6.46258193650021,0.016,0.208,1.71112599418107e-10,"Lrmda"
"1523","Gm50358",1.96625917401972e-08,-6.4670839313602,0.001,0.042,6.22004821080648e-07,"Gm50358"
"1524","Tmco5",7.81323586842976e-16,-6.47533636118363,0,0.042,3.94622295741002e-14,"Tmco5"
"1525","0610033M10Rik",7.81323586842976e-16,-6.47533636118363,0,0.042,3.94622295741002e-14,"0610033M10Rik"
"1526","Klk1b27",7.81323586842976e-16,-6.47533636118363,0,0.042,3.94622295741002e-14,"Klk1b27"
"1527","Nts",7.81323586842976e-16,-6.47533636118363,0,0.042,3.94622295741002e-14,"Nts"
"1528","Gm33732",7.81323586842976e-16,-6.47533636118363,0,0.042,3.94622295741002e-14,"Gm33732"
"1529","Vnn1",1.96625917401972e-08,-6.50063803065215,0.001,0.042,6.22004821080648e-07,"Vnn1"
"1530","BC048679",7.81323586842976e-16,-6.50791008350842,0,0.042,3.94622295741002e-14,"BC048679"
"1531","A930023M06Rik",7.81323586842976e-16,-6.50791008350842,0,0.042,3.94622295741002e-14,"A930023M06Rik"
"1532","Zfp36l3",7.81323586842976e-16,-6.50791008350842,0,0.042,3.94622295741002e-14,"Zfp36l3"
"1533","Gm44647",7.81323586842976e-16,-6.50981461889521,0,0.042,3.94622295741002e-14,"Gm44647"
"1534","Fam162b",7.81323586842976e-16,-6.50981461889521,0,0.042,3.94622295741002e-14,"Fam162b"
"1535","Gm50405",7.81323586842976e-16,-6.50981461889521,0,0.042,3.94622295741002e-14,"Gm50405"
"1536","Npas4",7.81323586842976e-16,-6.50981461889521,0,0.042,3.94622295741002e-14,"Npas4"
"1537","Gm41492",1.96625917401972e-08,-6.51489945390554,0.001,0.042,6.22004821080648e-07,"Gm41492"
"1538","Plac1",1.60420160818379e-12,-6.51841028548834,0.002,0.083,7.53100671636794e-11,"Plac1"
"1539","Tsga8",2.31522111924173e-20,-6.51892059108195,0.001,0.083,1.73015529252723e-18,"Tsga8"
"1540","Cd248",1.96625917401972e-08,-6.5206413547557,0.001,0.042,6.22004821080648e-07,"Cd248"
"1541","Gm11309",1.81304077315564e-15,-6.52433641233979,0.001,0.083,9.00190108624092e-14,"Gm11309"
"1542","Loxhd1",0.000116253657757932,-6.53462016885995,0.002,0.042,0.00195047803571642,"Loxhd1"
"1543","Platr31",2.05858611029954e-43,-6.5390556704974,0.044,0.667,2.59931989289288e-41,"Platr31"
"1544","Rgs5",2.4481552302514e-20,-6.54086110168318,0.001,0.083,1.77515493353922e-18,"Rgs5"
"1545","4930573H18Rik",7.81323586842976e-16,-6.54633623787383,0,0.042,3.94622295741002e-14,"4930573H18Rik"
"1546","Spaca7",7.81323586842976e-16,-6.54633623787383,0,0.042,3.94622295741002e-14,"Spaca7"
"1547","Ces1b",7.81323586842976e-16,-6.54633623787383,0,0.042,3.94622295741002e-14,"Ces1b"
"1548","Olfr815",7.81323586842976e-16,-6.54633623787383,0,0.042,3.94622295741002e-14,"Olfr815"
"1549","Gm28610",2.31522111924173e-20,-6.54671428867862,0.001,0.083,1.73015529252723e-18,"Gm28610"
"1550","Gm48422",2.4481552302514e-20,-6.54702756533108,0.001,0.083,1.77515493353922e-18,"Gm48422"
"1551","Atp6v1g3",7.81323586842976e-16,-6.54811238079401,0,0.042,3.94622295741002e-14,"Atp6v1g3"
"1552","4930479H17Rik",7.81323586842976e-16,-6.54811238079401,0,0.042,3.94622295741002e-14,"4930479H17Rik"
"1553","Gm48024",7.81323586842976e-16,-6.54811238079401,0,0.042,3.94622295741002e-14,"Gm48024"
"1554","Gm31938",7.81323586842976e-16,-6.54811238079401,0,0.042,3.94622295741002e-14,"Gm31938"
"1555","Impg2",7.81323586842976e-16,-6.54811238079401,0,0.042,3.94622295741002e-14,"Impg2"
"1556","Carmn",7.81323586842976e-16,-6.54811238079401,0,0.042,3.94622295741002e-14,"Carmn"
"1557","Pappa",7.81323586842976e-16,-6.55782142954595,0,0.042,3.94622295741002e-14,"Pappa"
"1558","Chrne",7.81323586842976e-16,-6.55782142954595,0,0.042,3.94622295741002e-14,"Chrne"
"1559","4921501I09Rik",7.81323586842976e-16,-6.55782142954595,0,0.042,3.94622295741002e-14,"4921501I09Rik"
"1560","Ccdc83",9.2102976853156e-20,-6.56266340503383,0.005,0.167,6.54870049499114e-18,"Ccdc83"
"1561","Olfr1555-ps1",2.4481552302514e-20,-6.56317319528027,0.001,0.083,1.77515493353922e-18,"Olfr1555-ps1"
"1562","4930505K13Rik",1.96625917401972e-08,-6.57768687261889,0.001,0.042,6.22004821080648e-07,"4930505K13Rik"
"1563","Csmd1",4.15919878908291e-26,-6.59099954943105,0.013,0.292,3.38443248131652e-24,"Csmd1"
"1564","Vmn1r32",6.26154926458664e-06,-6.59269915472035,0.001,0.042,0.00014206861776962,"Vmn1r32"
"1565","Gm12823",7.81323586842976e-16,-6.60711399061425,0,0.042,3.94622295741002e-14,"Gm12823"
"1566","Olfr18",7.81323586842976e-16,-6.62733282097185,0,0.042,3.94622295741002e-14,"Olfr18"
"1567","7420426K07Rik",7.81323586842976e-16,-6.62733282097185,0,0.042,3.94622295741002e-14,"7420426K07Rik"
"1568","Gm16239",7.66928673580529e-27,-6.64570253912789,0.001,0.125,6.34644309713786e-25,"Gm16239"
"1569","Ces1c",1.96625917401972e-08,-6.66851911882753,0.001,0.042,6.22004821080648e-07,"Ces1c"
"1570","Pramel6",3.88956808905658e-09,-6.68040647858042,0.003,0.083,1.48360686980239e-07,"Pramel6"
"1571","Gm15594",7.81323586842976e-16,-6.68604228976365,0,0.042,3.94622295741002e-14,"Gm15594"
"1572","Rp1",1.96625917401972e-08,-6.69358438900505,0.001,0.042,6.22004821080648e-07,"Rp1"
"1573","March1",1.7315104564538e-10,-6.71594141242472,0.019,0.208,7.24612390162253e-09,"March1"
"1574","Gria1",1.30090384003979e-23,-6.74707451542645,0.004,0.167,1.04694167830016e-21,"Gria1"
"1575","Gm30613",2.31522111924173e-20,-6.76051510803512,0.001,0.083,1.73015529252723e-18,"Gm30613"
"1576","Tm4sf1",2.4481552302514e-20,-6.7666716573349,0.001,0.083,1.77515493353922e-18,"Tm4sf1"
"1577","Hoxa11",7.81323586842976e-16,-6.7795436495871,0,0.042,3.94622295741002e-14,"Hoxa11"
"1578","Jhy",7.81323586842976e-16,-6.7795436495871,0,0.042,3.94622295741002e-14,"Jhy"
"1579","Gm48764",1.98840820877253e-33,-6.7938953302548,0.001,0.125,2.17344888312621e-31,"Gm48764"
"1580","Ninj2",2.18175743160067e-36,-6.79481468584322,0.015,0.375,2.59806513013455e-34,"Ninj2"
"1581","Gm15962",1.96625917401972e-08,-6.79537813680778,0.001,0.042,6.22004821080648e-07,"Gm15962"
"1582","Gm47595",7.81323586842976e-16,-6.79911761472347,0,0.042,3.94622295741002e-14,"Gm47595"
"1583","Grm6",7.81323586842976e-16,-6.79911761472347,0,0.042,3.94622295741002e-14,"Grm6"
"1584","Abca9",7.81323586842976e-16,-6.79911761472347,0,0.042,3.94622295741002e-14,"Abca9"
"1585","Catsperb",7.81323586842976e-16,-6.79911761472347,0,0.042,3.94622295741002e-14,"Catsperb"
"1586","Skint8",7.81323586842976e-16,-6.8042935482857,0,0.042,3.94622295741002e-14,"Skint8"
"1587","Sv2b",7.81323586842976e-16,-6.8042935482857,0,0.042,3.94622295741002e-14,"Sv2b"
"1588","Gm49795",7.81323586842976e-16,-6.8042935482857,0,0.042,3.94622295741002e-14,"Gm49795"
"1589","Me3",1.4639778862351e-33,-6.80452856769234,0.002,0.167,1.68841607084138e-31,"Me3"
"1590","Olfr1426",2.26337114708353e-22,-6.81254179732409,0.002,0.125,1.79197822655851e-20,"Olfr1426"
"1591","Gm15716",6.26154926458664e-06,-6.81822019431571,0.001,0.042,0.00014206861776962,"Gm15716"
"1592","Gm10553",7.81323586842976e-16,-6.81894395956114,0,0.042,3.94622295741002e-14,"Gm10553"
"1593","Gm16028",7.81323586842976e-16,-6.81894395956114,0,0.042,3.94622295741002e-14,"Gm16028"
"1594","Gm26861",7.81323586842976e-16,-6.81894395956114,0,0.042,3.94622295741002e-14,"Gm26861"
"1595","9230102K24Rik",1.96625917401972e-08,-6.82893237450593,0.001,0.042,6.22004821080648e-07,"9230102K24Rik"
"1596","Bex6",2.31522111924173e-20,-6.83279785759969,0.001,0.083,1.73015529252723e-18,"Bex6"
"1597","Cxcl1",7.81323586842976e-16,-6.83898123820177,0,0.042,3.94622295741002e-14,"Cxcl1"
"1598","Mmp12",7.81323586842976e-16,-6.83898123820177,0,0.042,3.94622295741002e-14,"Mmp12"
"1599","Slc45a2",7.81323586842976e-16,-6.83898123820177,0,0.042,3.94622295741002e-14,"Slc45a2"
"1600","Gdpd4",0.000686558212069979,-6.85444948400673,0.003,0.042,0.00876723464009502,"Gdpd4"
"1601","Gm5698",4.10035795220709e-30,-6.86660147036398,0,0.083,3.57487755511769e-28,"Gm5698"
"1602","6030407O03Rik",2.12385613170889e-30,-6.86915076377342,0.004,0.208,2.13069320281781e-28,"6030407O03Rik"
"1603","Dppa1",7.81323586842976e-16,-6.87054429407384,0,0.042,3.94622295741002e-14,"Dppa1"
"1604","Pou6f2",1.00463219622605e-30,-6.87814213996522,0.007,0.25,1.01481708814641e-28,"Pou6f2"
"1605","Cracr2a",1.51598712412639e-21,-6.89294784582882,0.004,0.167,1.18741515545878e-19,"Cracr2a"
"1606","Gm47405",1.98840820877253e-33,-6.89707936427416,0.001,0.125,2.17344888312621e-31,"Gm47405"
"1607","Nxf7",1.96625917401972e-08,-6.91663391427095,0.001,0.042,6.22004821080648e-07,"Nxf7"
"1608","4930547M16Rik",1.50235691521497e-10,-6.9515319775492,0.003,0.083,6.39680864452143e-09,"4930547M16Rik"
"1609","Trabd2b",1.50235691521497e-10,-6.95726280588663,0.003,0.083,6.39680864452143e-09,"Trabd2b"
"1610","Gm48187",3.12519421576895e-26,-6.99277767307431,0.003,0.167,2.55724690940602e-24,"Gm48187"
"1611","Gm50210",2.25415892624659e-33,-6.994488147708,0.001,0.125,2.35833327090955e-31,"Gm50210"
"1612","Zfp9",1.89035970858197e-15,-7.00700716460183,0.001,0.083,9.29130827234902e-14,"Zfp9"
"1613","4933406I18Rik",1.60420160818379e-12,-7.01951648071024,0.002,0.083,7.53100671636794e-11,"4933406I18Rik"
"1614","Calhm3",7.81323586842976e-16,-7.02204331616058,0,0.042,3.94622295741002e-14,"Calhm3"
"1615","Echdc3",1.82087079331487e-32,-7.02487798982596,0.006,0.25,1.87818975420303e-30,"Echdc3"
"1616","Gm48762",4.10035795220709e-30,-7.05956785807672,0,0.083,3.57487755511769e-28,"Gm48762"
"1617","Clca1",4.10035795220709e-30,-7.08394311013568,0,0.083,3.57487755511769e-28,"Clca1"
"1618","Gm30735",7.81323586842976e-16,-7.08737478570877,0,0.042,3.94622295741002e-14,"Gm30735"
"1619","Gm9934",7.81323586842976e-16,-7.08737478570877,0,0.042,3.94622295741002e-14,"Gm9934"
"1620","Gm47248",7.81323586842976e-16,-7.08737478570877,0,0.042,3.94622295741002e-14,"Gm47248"
"1621","Kcne1",4.10035795220709e-30,-7.09675538716954,0,0.083,3.57487755511769e-28,"Kcne1"
"1622","Spz1",7.81323586842976e-16,-7.09725813055374,0,0.042,3.94622295741002e-14,"Spz1"
"1623","Vmn2r117",2.11714601843779e-33,-7.10989890803054,0.001,0.125,2.24708969072887e-31,"Vmn2r117"
"1624","Gm27167",1.07350936165282e-28,-7.11711806427448,0.046,0.542,9.195141298321e-27,"Gm27167"
"1625","Gm12763",7.81323586842976e-16,-7.12058610715589,0,0.042,3.94622295741002e-14,"Gm12763"
"1626","Olfr310",7.81323586842976e-16,-7.12058610715589,0,0.042,3.94622295741002e-14,"Olfr310"
"1627","2810032G03Rik",7.81323586842976e-16,-7.12058610715589,0,0.042,3.94622295741002e-14,"2810032G03Rik"
"1628","Gm50362",7.81323586842976e-16,-7.12058610715589,0,0.042,3.94622295741002e-14,"Gm50362"
"1629","Csprs",7.81323586842976e-16,-7.12058610715589,0,0.042,3.94622295741002e-14,"Csprs"
"1630","A930014E10Rik",1.21778935714699e-43,-7.12710949825319,0.015,0.417,1.56464567667824e-41,"A930014E10Rik"
"1631","Obox4-ps35",4.10035795220709e-30,-7.13927964359073,0,0.083,3.57487755511769e-28,"Obox4-ps35"
"1632","4931428L18Rik",6.35821092682604e-66,-7.15468906567664,0.004,0.333,1.34969152819161e-63,"4931428L18Rik"
"1633","Glra2",7.81323586842976e-16,-7.15613849616166,0,0.042,3.94622295741002e-14,"Glra2"
"1634","I0C0044D17Rik",7.81323586842976e-16,-7.16037520303371,0,0.042,3.94622295741002e-14,"I0C0044D17Rik"
"1635","Tmem196",7.81323586842976e-16,-7.16037520303371,0,0.042,3.94622295741002e-14,"Tmem196"
"1636","Gm50331",7.81323586842976e-16,-7.16037520303371,0,0.042,3.94622295741002e-14,"Gm50331"
"1637","Ear1",2.11714601843779e-33,-7.16213453235817,0.001,0.125,2.24708969072887e-31,"Ear1"
"1638","Olfr1425",2.31522111924173e-20,-7.1684898031537,0.001,0.083,1.73015529252723e-18,"Olfr1425"
"1639","9130227L01Rik",2.11714601843779e-33,-7.21807228779289,0.001,0.125,2.24708969072887e-31,"9130227L01Rik"
"1640","Esp24",1.98840820877253e-33,-7.25481195647492,0.001,0.125,2.17344888312621e-31,"Esp24"
"1641","Obox1",2.25415892624659e-33,-7.26457207095081,0.001,0.125,2.35833327090955e-31,"Obox1"
"1642","Spesp1",5.06431817411718e-67,-7.29063671142123,0.01,0.458,1.09083923965139e-64,"Spesp1"
"1643","Igf2os",2.31522111924173e-20,-7.29879314398221,0.001,0.083,1.73015529252723e-18,"Igf2os"
"1644","Cd84",7.81323586842976e-16,-7.30126460468122,0,0.042,3.94622295741002e-14,"Cd84"
"1645","Adamts5",7.81323586842976e-16,-7.30126460468122,0,0.042,3.94622295741002e-14,"Adamts5"
"1646","Clec10a",3.30209030732483e-39,-7.30176144849668,0.001,0.167,4.03047639428223e-37,"Clec10a"
"1647","Acy3",4.5369472212587e-45,-7.31174445599236,0.014,0.417,6.45171514075497e-43,"Acy3"
"1648","Gm5570",4.10035795220709e-30,-7.31529132015178,0,0.083,3.57487755511769e-28,"Gm5570"
"1649","Mrgprx2",4.10035795220709e-30,-7.31529132015178,0,0.083,3.57487755511769e-28,"Mrgprx2"
"1650","Gm49064",4.10035795220709e-30,-7.31529132015178,0,0.083,3.57487755511769e-28,"Gm49064"
"1651","A730020E08Rik",4.10035795220709e-30,-7.31663799586687,0,0.083,3.57487755511769e-28,"A730020E08Rik"
"1652","Zscan4f",2.4481552302514e-20,-7.32141661309412,0.001,0.083,1.77515493353922e-18,"Zscan4f"
