"logFC","isDE","Transcript_Name"
"3.1665616883095198","Up","Trim50"
"5.6567961495925303","Up","Gm12091"
"-1.7735562745729601","Down","Slc4a8"
"4.14217919593289","Up","Gm7701"
"8.7453995213510503","Up","Gm13281"
"-1.5742851617821001","Down","Nlrp12"
"-1.2213707330772501","Down","Luc7l"
"5.7024268292275204","Up","Gm44525"
"2.76933633682936","Up","Hist1h2bj"
"-1.1324609959831899","Down","Zfp42"
"-1.50838749524723","Down","Acvr1b"
"-1.5132086915585199","Down","Plxnb1"
"5.7146563350688204","Up","Obox4-ps29"
"-1.6663180263544299","Down","Pard6b"
"2.22878691690928","Up","Rassf4"
"3.3047209240047399","Up","Hist1h3g"
"-1.28594813354444","Down","Gid8"
"-1.47289534847701","Down","Sbk1"
"-1.8587570374390401","Down","Them6"
"3.1430576268530301","Up","Nrcam"
"5.04911935378039","Up","Gm43756"
"-1.2468834339869901","Down","Cyb5r1"
"2.0701343663519798","Up","Zfp939"
"-1.26885428480856","Down","Brpf3"
"3.47284021094013","Up","MER97b"
"2.21480748076115","Up","Ndufa4l2"
"-1.5685154458124499","Down","Ska2"
"3.6023943689561801","Up","LTR81A"
"-1.0735553189131699","Down","Fn1"
"-1.5815903128384901","Down","Bcl3"
"-1.5317973115111301","Down","Snhg11"
"3.5575256675727802","Up","Gm23645"
"2.3947964400726698","Up","Gpr63"
"-1.1825481126750601","Down","Pml"
"2.8180598022896501","Up","ORSL-2b"
"-1.47325434609817","Down","Dcun1d3"
"8.46104156257935","Up","Gm18985"
"5.9706184713471302","Up","Gm10220"
"-1.2851309917729901","Down","Bend3"
"-1.4459902464858401","Down","Elmsan1"
"4.1680355961151401","Up","Gm44386"
"-1.44043658365854","Down","Terf2"
"-1.5765961662193799","Down","Pms2"
"5.5739940572118103","Up","Ces4a"
"-1.6661478595272501","Down","Arc"
"-1.8320951246253301","Down","Celf5"
"-1.3656029611564999","Down","2410002F23Rik"
"-1.3514772181894099","Down","Ext1"
"-1.6165865663022201","Down","Srsf4"
"2.99942683770908","Up","Gm10268"
"-1.70869946384602","Down","Zbtb37"
"2.98014734437883","Up","LTR28B"
"-1.6226475816179","Down","Ngfr"
"-1.31993236102276","Down","Laptm5"
"-1.8326692032507901","Down","Zfp819"
"-1.6159186702039201","Down","Ephb4"
"4.7983274844772303","Up","Gm43063"
"2.7461951000661999","Up","Tc2n"
"-1.3057608686433","Down","Plekhm1"
"4.6799224614058197","Up","Gm21182"
"6.7538539201820003","Up","Gm18984"
"-1.49271452695021","Down","Ddr1"
"-1.7693929902832","Down","Klhl42"
"2.6127545868897202","Up","Fam84a"
"-1.47709496752196","Down","B4galnt4"
"2.9569278103069498","Up","Gm12617"
"-1.6262398443531001","Down","Trp53i11"
"3.0466980802880101","Up","Foxg1"
"-1.3633071754733599","Down","Ckap4"
"2.1729121798838702","Up","Pkdcc"
"4.3637496983206496","Up","Gm11992"
"8.7453995213510503","Up","Gm9436"
"-1.95521846607228","Down","Klhl17"
"4.61594121800041","Up","Actc1"
"3.6714966360312302","Up","Gm20546"
"6.6325721723773903","Up","Obox4-ps9"
"-1.40689700250285","Down","Ubald1"
"3.7850961974422899","Up","Gm44737"
"-1.6290611278788201","Down","Ldlrap1"
"3.2829693150937298","Up","Olfr1425"
"5.2004797991082796","Up","Gm5565"
"3.86867744991841","Up","Gm4781"
"-1.8255004410864799","Down","Lemd1"
"3.1891346954002899","Up","Ccdc17"
"-1.5840566712584101","Down","Arl8a"
"-1.3225620249858401","Down","Triml1"
"-1.2947225946416201","Down","Kdm2b"
"8.5166453985849593","Up","Gm7919"
"-1.0945368965767199","Down","Rest"
"3.0344908062034901","Up","9330104G04Rik"
"-1.25674913800744","Down","Nfat5"
"4.6631424042280596","Up","Pirb"
"-1.56428774930695","Down","Ammecr1l"
"-1.69241470626572","Down","Rab27a"
"8.6374302246940999","Up","Gm44140"
"3.5460779867116798","Up","Gm27297"
"6.7944034649073304","Up","Gm22102"
"8.5978645988590205","Up","Gm4872"
"-1.37982669485387","Down","Map4k3"
"5.9970309088220599","Up","Gm23949"
"-1.45074041700689","Down","Fbxo31"
"8.0445871054418099","Up","Gm14856"
"2.7354777510242001","Up","H2-Q7"
"3.3212689186854498","Up","1110032F04Rik"
"-1.15772201250919","Down","Ctnnal1"
"3.9101784175300498","Up","Gm6819"
"-1.3894641995233501","Down","Dgka"
"-1.2492666011657301","Down","Foxp1"
"-1.2112075481592901","Down","Usp36"
"5.2806574824877703","Up","Gm15314"
"-1.4699033014369201","Down","Ifnar1"
"8.4103863789064306","Up","4930430A15Rik"
"-1.5668448072030701","Down","Extl3"
"-1.39772724680995","Down","Creb1"
"2.0332158130606799","Up","Gm15210"
"-1.48789121102967","Down","Capn1"
"-1.2894722178091","Down","Ece1"
"2.0051315512127901","Up","Aldh1a2"
"-1.44844708293386","Down","Hsd17b11"
"2.2627856401472202","Up","Ricksha_c"
"-1.5271585462336399","Down","Ccdc93"
"-1.6925273079365","Down","Pcyox1l"
"3.1328789646438602","Up","Il12rb1"
"4.9476649304814","Up","Gm42642"
"-1.16096308113478","Down","Zbtb44"
"-1.35038290527503","Down","Kif13a"
"-1.7029226014202601","Down","Cmtm7"
"-1.0678586341263401","Down","Slc38a2"
"-1.3781064157529801","Down","Tmem194"
"3.63785114487353","Up","Hist1h3f"
"2.2950770873265398","Up","Gm11517"
"-1.45898742319109","Down","Znfx1"
"-1.39651639009054","Down","Agap3"
"4.7002120376945298","Up","RP24-233F22.1"
"-1.51546699373731","Down","Casp2"
"-1.3616653709136799","Down","Palm3"
"-1.24361898944395","Down","Ubn2"
"8.6282777152642307","Up","Gm26316"
"-1.2656638603494399","Down","Tmem39a"
"-1.0659089849115","Down","Lin28a"
"8.6857419186958094","Up","Gm15303"
"6.6183015014030904","Up","Igkv13-78-1"
"5.2300109751914796","Up","Gm43061"
"-1.8608623879237001","Down","Pitpnm2"
"4.96656173676074","Up","RP24-274B19.1"
"-1.58356007357323","Down","Fgfbp1"
"-1.8106588582677201","Down","Map3k9"
"-1.2338615828610899","Down","Tubb3"
"8.3424820382309992","Up","Gm43129"
"2.1690633827130901","Up","Ano10"
"-1.6884836963898899","Down","Msrb2"
"5.0305074982423204","Up","Vmn2r117"
"-1.4286074917536999","Down","Dclk2"
"-1.22105305966946","Down","Hspbap1"
"-1.4779484417081501","Down","Stoml1"
"-1.4071833507396601","Down","Tmem184b"
"-1.3370878481017201","Down","Ncoa6"
"4.0523183586067599","Up","Hist1h2bb"
"-1.3296720287586401","Down","Pwwp2a"
"2.16575803433699","Up","Tmem63c"
"-1.5775251891155699","Down","Tex264"
"8.5423148232092103","Up","Olfr698"
"-1.4516544512868801","Down","Bcl2l11"
"-1.48908355665814","Down","Scube3"
"-1.54297922280825","Down","E2f6"
"-1.3753294206539399","Down","Mapkapk3"
"-1.2966063676241799","Down","Foxp4"
"-1.85715292513015","Down","Smyd1"
"-1.53718159643299","Down","Ppp1r9b"
"2.8921543797983298","Up","Nav3"
"8.7385646149822698","Up","Rab9b-ps1"
"4.80672965261979","Up","Gm10505"
"4.8658863382180497","Up","Gm14098"
"3.92767855565257","Up","Gm17230"
"2.16811825614516","Up","MER74B"
"-1.16264442164312","Down","Psrc1"
"3.16527726193639","Up","MamRep4096"
"3.3595845523850199","Up","Ren1"
"5.5972855794129002","Up","Gm26918"
"-1.63484108657733","Down","Ankrd45"
"-1.4476379450847701","Down","Zfp473"
"-1.12610742651248","Down","Zfp706"
"-1.2403377474256401","Down","Ctdsp2"
"-1.36431938509492","Down","Kif1c"
"-1.9253395984889199","Down","Smad3"
"5.7742073006740799","Up","Gm7967"
"8.1346517128111095","Up","Gm44389"
"8.0365534609082996","Up","Gm5764"
"4.8904838011333798","Up","Npsr1"
"-1.71155986958474","Down","Slc9a3r2"
"-1.09160407383884","Down","Klf2"
"-1.51541587106597","Down","Map6"
"-1.08632912709855","Down","Fblim1"
"-1.4390920849621001","Down","Fam160b1"
"-1.2541531714495","Down","Rnf216"
"-1.3542245022912001","Down","Cep250"
"-1.6426986642980199","Down","Zfp160"
"4.8192322698221002","Up","Kcnh5"
"-1.2125977317057699","Down","Gna13"
"-1.4454915096219401","Down","Cchcr1"
"8.5700588617421705","Up","Krtap28-10"
"2.9658842770762401","Up","Gm26853"
"2.2964498470514498","Up","MER58D"
"-1.20972784684009","Down","Chd9"
"-1.2945922466102899","Down","Abr"
"4.0816856702468298","Up","B130034C11Rik"
"4.4790486694793197","Up","Gm5442"
"-1.53633533542919","Down","Zfhx2"
"-1.1322652244170801","Down","Kat6b"
"4.7432542221163603","Up","Fgf20"
"-1.2933498525826399","Down","Msantd2"
"-1.7540675902781699","Down","Rilpl1"
"-1.5324731594151799","Down","2900026A02Rik"
"-1.2848542168549399","Down","Zfp64"
"7.9660195235608597","Up","Gm7870"
"-1.19155570286548","Down","Pcbp4"
"-1.39220395667216","Down","Bahcc1"
"-1.211445411628","Down","Dcaf7"
"-1.21095536850368","Down","Cmtm4"
"8.5025228655600795","Up","Olfr883"
"-1.7966964171661599","Down","Ppp4r1l-ps"
"8.6419436962094895","Up","Gm15907"
"-1.36929902747312","Down","Vangl2"
"2.1287924713218098","Up","Mir5125"
"4.0646599298595998","Up","Gm26734"
"-1.74113925286639","Down","2010111I01Rik"
"-1.21298509331045","Down","Arhgef18"
"-1.7946556704140799","Down","Pomk"
"-1.82568986382119","Down","A230050P20Rik"
"-1.0781829493470401","Down","Sp1"
"-1.20849542483106","Down","Msl2"
"-1.4267406412080601","Down","Sgms1"
"-1.3933268755842501","Down","Klf11"
"2.3228295650366202","Up","Gm16425"
"8.46104156257935","Up","Gm4454"
"5.9075676119854199","Up","RP24-351P7.4"
"8.4682369516225506","Up","Gm24651"
"-1.38551063772664","Down","Ctdsp1"
"-1.3128247610341599","Down","Wrb"
"-1.48126344246696","Down","Phldb1"
"4.2782618787075304","Up","1700011B04Rik"
"-1.48346026035804","Down","Trim11"
"8.3201283308230405","Up","Igkv4-78"
"4.68719278368643","Up","Vmn1r15"
"-1.4606216373110501","Down","43716"
"-1.53514857860816","Down","Fam73b"
"-1.26502209625006","Down","Natd1"
"-1.03797232239849","Down","Nsd1"
"-1.3648336674320201","Down","Cpt1c"
"-1.5069617169323899","Down","Lpin1"
"-1.9947713715889299","Down","St6gal1"
"-1.15360516839106","Down","Cdc42bpg"
"2.6210101190982402","Up","Gm43360"
"-1.7117439556738001","Down","Ntmt1"
"-1.19523207943749","Down","Taf5l"
"-1.1579583164079199","Down","Ptk7"
"8.4466671326099707","Up","Vmn2r115"
"2.0157756767887398","Up","Gm21769"
"-1.2709826448486901","Down","Mbd6"
"-1.1644562491992201","Down","Sfmbt2"
"-1.8872861233988201","Down","Nova2"
"-1.2561662785224299","Down","Aqp3"
"-1.65681977559277","Down","D930016D06Rik"
"-1.6235304925857801","Down","Alpk3"
"2.1319277925560201","Up","Tram1l1"
"-1.1003028249934299","Down","Klf4"
"-1.7766192164557999","Down","Igsf9b"
"8.4602780743220602","Up","5730422E09Rik"
"2.63872441248553","Up","ORSL"
"4.0957109330913504","Up","Adh1"
"-1.1289664522592799","Down","Tnrc6a"
"-1.1438500184753999","Down","Ptbp3"
"-1.2656183303892301","Down","Cep68"
"7.8910335838160304","Up","Gm13867"
"8.3424820382309992","Up","Gm12755"
"4.5616743332677796","Up","Naaladl2"
"4.7508180378417499","Up","Bsnd"
"5.4478919313008696","Up","Gm10784"
"-1.2299824870500899","Down","Pgap1"
"4.5800622308361296","Up","Cyp4f15"
"2.0437684864263499","Up","RLTR44C"
"-1.5656447455322","Down","Uck1"
"-1.3296576906514701","Down","Cntrob"
"-1.36991384673733","Down","Slc35g1"
"-1.2397052815656699","Down","Cers6"
"-1.68144806896916","Down","Zbtb26"
"-1.36850866689997","Down","Akt1"
"-1.6275698463771","Down","Catip"
"8.5025228655600795","Up","Gm20397"
"3.9330543774581499","Up","Gm37430"
"-1.2681885782300799","Down","Rnf213"
"-1.5910098417355101","Down","Usp30"
"-1.25368648562671","Down","Calcoco1"
"8.4251488307983493","Up","Gm11476"
"-1.5077745371270299","Down","Zfp354c"
"2.5744545454144401","Up","Gm21960"
"-1.20812627638923","Down","Nudt3"
"-1.4479806900539001","Down","Crtc2"
"-1.35213376236203","Down","Clstn3"
"-1.5205265427680901","Down","Foxred2"
"-1.337746155973","Down","Socs7"
"6.6183015014030904","Up","Gm11493"
"-1.1270321699126","Down","Etl4"
"3.6537990261094002","Up","Obox4-ps36"
"-1.8601705029217901","Down","Slc9a5"
"-1.7015142002077699","Down","Angptl4"
"-1.1267827521420399","Down","Brwd1"
"-1.0259881263108901","Down","Malat1"
"-1.45706816940649","Down","Ppp1r16a"
"-1.60983374803642","Down","5730559C18Rik"
"-1.46077220581678","Down","Zfp408"
"-1.11785578169852","Down","Utrn"
"2.3319048077297699","Up","Ptger4"
"7.9414619534077699","Up","Gm15823"
"-1.3525097491407501","Down","F2r"
"-1.6082249429940501","Down","Lman2l"
"-1.3112816880739999","Down","Abcc4"
"-1.5007360778557799","Down","1810026B05Rik"
"-1.4577631616795099","Down","Zfp236"
"-1.7439518591276999","Down","Mgat1"
"5.0297768981999198","Up","Gm14886"
"-1.65109502452113","Down","Tet3"
"-1.3842755814047401","Down","Zbtb39"
"8.3201283308230405","Up","D730048I06Rik"
"-1.4095806673890601","Down","Pnkd"
"-1.12207482142869","Down","Zfp280b"
"-1.2701154873803799","Down","Rev1"
"-1.80066194308489","Down","Pqlc1"
"8.2185013801097497","Up","Gm11548"
"-1.7558703985020601","Down","Ptprv"
"-1.5167999355864601","Down","Dpf1"
"2.4759841589934002","Up","Lepr"
"-1.62892411908598","Down","Kirrel2"
"4.2236514584145999","Up","Slc23a3"
"-1.1367754544784801","Down","Tanc1"
"-1.0152073628870999","Down","Hk2"
"-1.13731359364955","Down","Kit"
"-1.3892727669967699","Down","Cc2d1a"
"-1.11244049931656","Down","Midn"
"-1.2539109942486399","Down","Cers2"
"-1.67837332750129","Down","Tmbim1"
"-1.1140196529964701","Down","Ktn1"
"-1.1699305883011699","Down","Tacc2"
"-1.3847974564413501","Down","Zfp60"
"-1.4978228627516299","Down","Agpat4"
"3.5205769769747901","Up","Amd-ps3"
"-1.1503218362843399","Down","Srgap2"
"-1.47309572627971","Down","Cyr61"
"-1.2346601470399401","Down","Slc35f2"
"-1.1820508398849801","Down","Ago1"
"2.15197740353039","Up","MER44C"
"-1.3258101100227599","Down","Chic1"
"3.28428468241807","Up","Tigger11a"
"-1.4833921026239201","Down","Fam102a"
"-1.4436689380965699","Down","Tnfrsf21"
"-1.2400622546308999","Down","Rab23"
"4.9115002322882297","Up","Ptafr"
"2.22080240637814","Up","Klhl41"
"-1.21941698685753","Down","Mgme1"
"2.4695782036082901","Up","Nedd9"
"-1.2654491334620399","Down","Slc25a40"
"-1.3979840407886699","Down","Tek"
"-1.92724813546414","Down","Bbs1"
"-1.43650820209159","Down","Slc8b1"
"-1.0741258167547501","Down","Zmat3"
"-1.42260563558155","Down","Ikbkb"
"3.32353577590326","Up","Dhh"
"-1.1219534050871101","Down","43717"
"-1.0229043039280299","Down","Lasp1"
"4.8729682114465804","Up","Gm17611"
"-1.52742796128902","Down","Zswim8"
"-1.5258749693556299","Down","Gne"
"5.0756667606287502","Up","Gm44778"
"4.3966420991561996","Up","A430010J10Rik"
"4.8911228528530097","Up","Gm5135"
"-1.1948482404129901","Down","Spop"
"-1.2826446018288","Down","AI846148"
"-1.7577346303922201","Down","She"
"2.6402798228687101","Up","Hist1h2al"
"2.6746362735366298","Up","Zfp677"
"-1.66116739963002","Down","Pax6"
"-1.0258400944657","Down","Pcnt"
"-1.43658886023176","Down","Mok"
"-1.1951802901156401","Down","Vps13d"
"-1.4258119724027101","Down","Zbtb38"
"-1.4845387196151201","Down","Tef"
"-1.13652543539753","Down","Slc23a2"
"-1.14911861460931","Down","Vkorc1l1"
"-1.5265726717775101","Down","Traf3"
"-1.4583573932543099","Down","Plekhg3"
"-1.3452800313884901","Down","Zfp459"
"-1.1383696098543299","Down","Atmin"
"-1.53540318644859","Down","Slc36a1"
"-1.74145016973728","Down","Xndc1"
"-1.17474707016246","Down","Stard7"
"-1.3661838212244899","Down","Numbl"
"-1.06875292791923","Down","Zmynd8"
"4.5380102427546696","Up","MER91C"
"-1.9148189084728","Down","Gm6483"
"-1.1574377833854199","Down","Patz1"
"2.5213991474808002","Up","Hist1h1d"
"-1.44899075021428","Down","BC005561"
"-1.4261768842590501","Down","Cry2"
"2.3128762972585801","Up","AA986860"
"-1.1269681872744799","Down","Lrp1"
"8.4177203399737497","Up","Gm43550"
"-1.1963053354705799","Down","Zfp7"
"2.0087838146230999","Up","ERVB5_1-I_MM-int"
"-1.5207236774800901","Down","Tm2d3"
"-1.3045808319799701","Down","1700061G19Rik"
"4.1641380995170998","Up","Olfr214"
"-1.39302642117477","Down","Tfap4"
"2.4981980898153799","Up","Tm6sf1"
"-1.8379146546138001","Down","Ttc28"
"2.7594450374912398","Up","Col12a1"
"3.7184672570253099","Up","MER92C"
"2.1843574225945801","Up","Gm13245"
"-1.20850281063632","Down","Zic2"
"-1.2346922174093899","Down","Cebpg"
"-1.78195066738179","Down","Adamts10"
"-1.5925261056003699","Down","E2f2"
"-1.06978272641465","Down","Ppan"
"-1.0941742729830599","Down","Tfe3"
"-1.6518724257708499","Down","Sh3pxd2b"
"-1.6171681410309999","Down","Notum"
"-1.4585918674362599","Down","Asb7"
"-1.06647692090107","Down","Sun1"
"6.5448930575542903","Up","Gm12705"
"-1.5613272707741399","Down","Kif5a"
"-1.4443683442508799","Down","Cln3"
"-1.13916540449382","Down","Abl1"
"-1.3889870990964399","Down","Lrrc34"
"-1.2392138009645599","Down","Daam1"
"4.4108691518720597","Up","Hist1h2bl"
"6.1216906654402301","Up","Efcc1"
"-1.642267367913","Down","Tspan14"
"3.84941157877725","Up","Hnmt"
"-1.05854583591304","Down","Atxn7l3"
"4.9410926424927597","Up","Gm14227"
"-1.2014745098745501","Down","Csnk1e"
"2.3880383084106001","Up","MER110A"
"-1.04593244687632","Down","Dock6"
"4.1402384885166201","Up","Gm38307"
"5.0823889990118696","Up","Atxn7l1os1"
"-1.73669804926986","Down","Zfp87"
"-1.7564816778660399","Down","Dgkq"
"-1.05273293511959","Down","Zfp518b"
"-1.9677780667017799","Down","Atp6v0e2"
"-1.0804411423098601","Down","Luzp1"
"-1.5889607578886999","Down","Urgcp"
"-1.5073887454200701","Down","2700099C18Rik"
"-1.3270766125454201","Down","Rbm4b"
"4.1506020456175596","Up","Gm2042"
"-1.12166086355067","Down","Mum1"
"-1.2724038373084099","Down","Lgmn"
"3.6398926966426699","Up","Fthl17d"
"-1.16735586656049","Down","Myo18a"
"-1.7069837901607201","Down","Zfp763"
"-1.39388535825244","Down","Abca7"
"8.4826432417498605","Up","Gm22914"
"-1.05392647111896","Down","Kdm4a"
"-1.5051695965362999","Down","Fzd10"
"4.1815582447525399","Up","Gm16459"
"2.0037954662138602","Up","MLT1-int"
"-1.18837151570266","Down","Slc9a3r1"
"2.1629718811807401","Up","MLTR31E_MM"
"4.09232421234295","Up","4930584F24Rik"
"-1.4361097581243301","Down","Fam126a"
"-1.6374128641771","Down","Dennd6b"
"-1.29628264438466","Down","Trip6"
"3.8840973946517998","Up","Ccdc169"
"3.58970256107356","Up","Gm16071"
"-1.2588748575192501","Down","Clcn2"
"-1.3774273554869501","Down","Vav2"
"-1.6948143150391199","Down","Mcf2l"
"-1.2943970172892301","Down","Slc29a3"
"-1.1031682556075","Down","Pgrmc1"
"-1.0559095646832599","Down","Tpm1"
"4.8144076978098997","Up","4732419C18Rik"
"-1.1298201966624899","Down","Uhrf1bp1"
"5.39042772786929","Up","Gm7347"
"4.6099229590088502","Up","Gm45220"
"-1.0965910440428901","Down","Cpsf7"
"-1.20650433042614","Down","Kcnq1ot1"
"3.9490867884213601","Up","Glra2"
"-1.2797184864658999","Down","Fabp3"
"-1.1623470719229201","Down","Tnks1bp1"
"-1.04675462345675","Down","Nid1"
"2.5002472332965802","Up","9130024F11Rik"
"-1.8311746204428401","Down","Peg13"
"-1.0649148606565899","Down","Stk11"
"-1.1074133632396601","Down","Wee1"
"4.0463984576307199","Up","Gm43634"
"-1.0544939660113399","Down","Ranbp3"
"4.7468298702779403","Up","Gm9116"
"8.2047834477591799","Up","Hmgb4"
"-1.09809743126924","Down","Pim1"
"-1.14482026761205","Down","Zfp219"
"5.1348334471929098","Up","RP24-140P18.2"
"-1.5381825716825901","Down","Atxn7l2"
"-1.26431022252921","Down","Nfkb1"
"2.4150035350061598","Up","L1M6"
"5.4252743598843001","Up","Gm5218"
"8.1031325370040594","Up","Gm13458"
"-1.31936068674064","Down","Etv6"
"-1.9107368105771401","Down","Zfp667"
"-1.33938977879001","Down","Il17rd"
"-1.8809861350050501","Down","Unkl"
"-1.3585909855509799","Down","Asb1"
"-1.19843721897045","Down","Syk"
"2.65585881740216","Up","Unc80"
"3.74874897819738","Up","Pdcd1"
"-1.8358349534471301","Down","Slc48a1"
"4.2703985367422703","Up","Gm44152"
"-1.4116721826485801","Down","Chpf"
"8.2411453458903701","Up","Gm43326"
"-1.2309909082666599","Down","Steap3"
"4.5040225604774502","Up","Cyp11b2"
"-1.5390570441851299","Down","Slc35f5"
"-1.85769879794245","Down","Rbl2"
"-1.08311767291674","Down","Fgfr1"
"7.6813266121356998","Up","Gm11191"
"-1.6159197076713001","Down","Lace1"
"6.5376924417137596","Up","Gm14204"
"-1.63598401548362","Down","Xist"
"-1.25111952836118","Down","Mbtps2"
"-1.6249493633622401","Down","Mast4"
"-1.0465089718","Down","Ltbp4"
"-1.6243261632559201","Down","Arhgef28"
"-1.2180711008488601","Down","Wasf3"
"-1.7456411541119199","Down","Hpcal1"
"-1.01807998852731","Down","Fbrsl1"
"3.5902734985436702","Up","Gm17954"
"-1.02688489949657","Down","Uri1"
"-1.95989609829055","Down","Ly6a"
"-1.15509780790643","Down","Tenm4"
"-1.0788407547513299","Down","Pdzd4"
"8.3201283308230405","Up","Cyp11b1"
"-1.1096480601752201","Down","Inppl1"
"-1.24249635676804","Down","Chac1"
"-1.3425295772352499","Down","Ppp1r18"
"-1.2178897344569899","Down","Egln2"
"2.6499061528813601","Up","LTR90B"
"-1.1378044719464","Down","Marcks"
"-1.8811419245493499","Down","A4galt"
"-1.3504496278036999","Down","Pvr"
"6.2819903820223404","Up","Gm43049"
"-1.5025732501334399","Down","Hes1"
"-1.2776945743189101","Down","Trim39"
"-1.09694551392526","Down","Pip4k2b"
"-1.3823524548107999","Down","Mfsd11"
"8.1031325370040594","Up","Gm9946"
"-1.15012421025784","Down","Rnf38"
"-1.06171844945839","Down","Brd1"
"2.2271093612252502","Up","Kanga11a"
"-1.7182216360018201","Down","Slc15a2"
"2.8747856345848701","Up","Gm26703"
"8.3350233054416005","Up","Gm42995"
"2.5861418711236199","Up","Arhgap33os"
"-1.58988222160884","Down","Gyltl1b"
"-1.0706146869287301","Down","Zfp664"
"2.2951341205212699","Up","AF366264"
"-1.50970655747544","Down","Rundc1"
"4.4105224468706004","Up","Hist1h4b"
"8.2904332118613002","Up","Gm12773"
"-1.39411337000179","Down","Senp5"
"-1.5564070850075","Down","Mast3"
"2.3387812326288802","Up","MLT1B-int"
"-1.072501989334","Down","Adap1"
"-1.84306417122804","Down","Arl4c"
"-1.2584482022096599","Down","Sh3bp1"
"4.1094929430505802","Up","RP24-369J8.1"
"-1.3219807895690601","Down","Rassf3"
"-1.20409094976042","Down","Rab11fip4"
"-1.08319432099742","Down","Susd6"
"-1.3930499944100401","Down","RP23-118B13.1"
"8.2411453458903701","Up","Gm14331"
"-1.1294349353848501","Down","Zfp384"
"-1.56974559693919","Down","Tmem138"
"-1.69100225834887","Down","Zfp747"
"-1.45183748165604","Down","Keap1"
"4.3410328890842598","Up","Mir6371"
"-1.0074971904297001","Down","Ccnd3"
"4.4155614849019003","Up","Nxf7"
"-1.70433913759761","Down","Fgf17"
"-1.38091946016013","Down","Ubiad1"
"-1.21379959158711","Down","Slc38a7"
"8.0445871054418099","Up","Rpsa-ps3"
"3.81858356505243","Up","Speer4b"
"-1.4097897709951499","Down","Dnajb5"
"-1.2473931039808199","Down","Zbtb34"
"-1.4283495815466001","Down","Prdm14"
"-1.35548505141483","Down","Slc43a2"
"-1.9430600435658101","Down","Gm14820"
"3.33710915277373","Up","Gramd1c"
"-1.93936823587268","Down","Gm42979"
"3.6034580746943199","Up","Helitron1Nb_Mam"
"-1.10156463142473","Down","Slc28a1"
"-1.97878310327866","Down","Ly6g6e"
"-1.1256016336863399","Down","Mnt"
"-1.43289103604168","Down","Tcf15"
"-1.59770601410987","Down","Faap20"
"-1.3866142585637","Down","Gpr19"
"-1.5443027838291801","Down","Prr5"
"-1.2510082774667299","Down","Tbcel"
"-1.5921213970178101","Down","Mtss1l"
"2.9958867182750999","Up","Ankrd36"
"-1.5263972406283499","Down","Mapk8ip2"
"-1.3539070131049999","Down","Jade2"
"-1.4080332000373801","Down","Ndst1"
"-1.22398097788742","Down","Ptpn3"
"-1.25048135546341","Down","Dmtn"
"-1.8355180817316701","Down","Prdm11"
"-1.5331881812024699","Down","Mir17hg"
"-1.4572749921308199","Down","Sned1"
"-1.28374847927223","Down","Slc10a7"
"-1.1424860656645199","Down","Tsnax"
"-1.4599207869702","Down","Ets2"
"-1.5581210986857501","Down","Smagp"
"-1.37395514728725","Down","Jtb"
"-1.0815375791575501","Down","Srek1"
"5.3248907058551103","Up","Gm10471"
"-1.5848499214132099","Down","Fdxr"
"-1.24853389556206","Down","Sh3bp5l"
"-1.0361339311804401","Down","Adam23"
"-1.7544038810573499","Down","Arv1"
"-1.2292065613461201","Down","Gan"
"-1.16850988331836","Down","Klf16"
"-1.0039257646245601","Down","Lrpap1"
"-1.2449938793370401","Down","Ppp1r9a"
"2.9101614542499701","Up","Slc44a5"
"-1.4699425555805099","Down","Acacb"
"-1.8896396699459801","Down","Nova1"
"-1.02773089751567","Down","Kmt2c"
"-1.2621262428622899","Down","Prkab1"
"-1.82037054153839","Down","Vsig10"
"5.1640803328663996","Up","Gm11640"
"-1.4335588814354301","Down","Spn"
"-1.04199592393098","Down","Gclm"
"-1.2814710104799101","Down","Unc5b"
"2.7064983367740201","Up","Hist1h2bk"
"-1.22218892281309","Down","Liph"
"-1.2557468092711801","Down","Rab40c"
"-1.15257636611714","Down","Dhx35"
"-1.8356019044362499","Down","Fignl2"
"-1.2655892443151999","Down","Serpinh1"
"-1.5171460400177501","Down","Casp9"
"2.22852355946244","Up","P2ry1"
"-1.0691633478286899","Down","Ccp110"
"-1.00664463749691","Down","Kank2"
"-1.0067366628463701","Down","Kdm2a"
"4.0712014750514598","Up","0610043K17Rik"
"-1.1665961040586901","Down","Arvcf"
"2.7241294395355098","Up","Gm13340"
"-1.2328734779241199","Down","Jag2"
"-1.1131899358925901","Down","Pitpnc1"
"-1.51899858966305","Down","Slc27a1"
"2.5940843515687799","Up","4933408N05Rik"
"-1.2270643139800901","Down","Rpp25l"
"5.0211206044593304","Up","1700030N03Rik"
"-1.3733611823619201","Down","Ercc6"
"3.6336797033385899","Up","Gm12731"
"3.3823885648813801","Up","MER72B"
"-1.16535488832923","Down","Triobp"
"3.7333498060883601","Up","Cd63-ps"
"4.6788973967759802","Up","Gm15460"
"2.0874946480805101","Up","Tstd1"
"4.4618011141421601","Up","Gm5946"
"2.16216599221901","Up","MamRep434"
"8.1109950816126002","Up","Olfr884"
"4.7305129137026496","Up","Mfsd6l"
"-1.7996073309787799","Down","Tmem51"
"-1.2242895618635401","Down","Slc39a1"
"-1.78404928505805","Down","Sirt3"
"-1.18792846741078","Down","Slc30a1"
"-1.0008842071544399","Down","Tle3"
